X,Y,DUSTBIN_ID,SUB_ZONE,CAPACITY,PERMANENT,LOCALITY,WARD_ID,TYPE,LATITUDE,LONGITUDE,TIME_ST,Ward,Zone
698426.7593,2798433.705,D0122,Nagwa,1.1,Temporary,"N 10/70 13, Badi Patiya Rd, New Colony Kakarmatta, Sundarpur, Nagwa, Varanasi, Uttar Pradesh 221004, India",W059,Dustbin,25.28924,82.97077,04-06-2018,Raneepur,Bhelupur
700192.9847,2801191.006,D0123,Dashaswamedh,1.1,Temporary,"Sigra Chauraha Rd, Chhittupura, Chetganj, Varanasi, Uttar Pradesh 221002, India",W004,Dustbin,25.31389,82.98871,04-06-2018,Shivpurwa,Dashaswamedh
701138.0089,2802720.828,D0124,Chetganj,1.1,Temporary,"C27/74, Das Nagar Colony, Jagatganj, Chaukaghat, Varanasi, Uttar Pradesh 221002, India",W037,Dustbin,25.32757,82.99832,04-06-2018,Jagatganj,Dashaswamedh
698977.4658,2800025.132,D0125,Dashaswamedh,1.1,Temporary,"B40/175A4, Sri Nagar, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W019,Dustbin,25.30353,82.97647,04-06-2018,Tulsipur,Dashaswamedh
700424.4837,2800590.583,D0126,Dashaswamedh,1.1,Temporary,"Chittanpura, Varanasi, UP, India",W032,Dustbin,25.30844,82.99092,04-06-2018,Sigra,Dashaswamedh
698715.3293,2806801.098,D0127,Shivpur,1.1,Temporary,"Nawalpur Rd, Tulsi Vihar Colony, Narayanpur, Varanasi, Uttar Pradesh 221003, India",W006,Dustbin,25.36472,82.97486,04-06-2018,Sarsauli,Varunapar
699936.0421,2800316.305,D0128,Dashaswamedh,1.1,Temporary,"D59/43-1, Rathyatra - Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.30603,82.98603,04-06-2018,Sigra,Dashaswamedh
701553.4627,2798707.17,D0129,Bhelupur,1.1,Temporary,"Assi Chauraha, Varanasi, UP, India",W055,Dustbin,25.29129,83.00185,04-06-2018,Bhaidani,Bhelupur
700093.8961,2797821.215,D0130,Bhelupur,1.1,Temporary,"Gandhi Nagar, Sunderpur, Varanasi, UP, India",W029,Dustbin,25.28349,82.98723,04-06-2018,Sunderpur,Bhelupur
699851.6768,2801183.727,D0131,Dashaswamedh,1.1,Temporary,"Rupapur, Varanasi Sub-District, UP, India",W004,Dustbin,25.31387,82.98532,04-06-2018,Shivpurwa,Dashaswamedh
701808.2867,2800056.103,D0132,Dashaswamedh,1.1,Temporary,"Bangali Tola, Varanasi, UP, India",W051,Dustbin,25.30343,83.00458,04-06-2018,Pandey Haweli,Dashaswamedh
701886.7776,2800397.438,D0133,Dashaswamedh,1.1,Temporary,"Rewari Talab, Varanasi, UP, India",W069,Dustbin,25.3065,83.00541,04-06-2018,Jangambadi,Dashaswamedh
699971.7449,2801168.887,D0134,Chetganj,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W002,Dustbin,25.31372,82.98651,04-06-2018,Chhittupur,Dashaswamedh
699722.6302,2800308.711,D0135,Bhelupur,1.1,Temporary,"D59/57, Rathyatra - Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.30599,82.98391,04-06-2018,Raneepur,Bhelupur
699147.6771,2805340.495,D0136,Sikraul,1.1,Temporary,"S2/1-5-B-A, Bhubaneswar Nagar Colony, Tagore Town, Orderly Bazar, Varanasi, Uttar Pradesh 221002, India",W038,Dustbin,25.35148,82.97894,04-06-2018,Dithori Mahal,Varunapar
699855.6882,2800981.022,D0137,Dashaswamedh,1.1,Temporary,"D59/143-17, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31204,82.98533,04-06-2018,Shivpurwa,Dashaswamedh
700727.8759,2801995.615,D0138,Chetganj,1.1,Temporary,"Maldahiya, Chetganj, Varanasi 221001, India",W041,Dustbin,25.32108,82.99414,04-06-2018,Lallapura Khurd,Dashaswamedh
700426.4761,2801811.633,D0139,Chetganj,1.1,Temporary,"C19/40/B3, Fatman Road, Varanasi, UP 221002",W041,Dustbin,25.31946,82.99112,04-06-2018,Lallapura Khurd,Dashaswamedh
701616.8459,2799116.972,D0140,Bhelupur,1.1,Temporary,"Ravindra Puri Colony, Varanasi, UP, India",W068,Dustbin,25.29498,83.00254,04-06-2018,Shivwala,Bhelupur
698110.312,2797139.363,D0141,Nagwa,1.1,Temporary,"Rama Complex, SH 74, Gokul Nagar, DLW Colony, Bhullanpur, Varanasi, Uttar Pradesh 221004, India",W059,Dustbin,25.2776,82.96744,04-06-2018,Raneepur,Bhelupur
700424.5495,2800586.152,D0142,Dashaswamedh,1.1,Temporary,"Chittanpura, Varanasi, UP, India",W032,Dustbin,25.3084,82.99092,04-06-2018,Sigra,Dashaswamedh
703442.6423,2807215.248,D0143,Sarnath,1.1,Temporary,"Sarnath, Uttar Pradesh. 62 m from General Shop pin-221007 (India)",W030,Dustbin,25.36782,83.02188,04-06-2018,Akatha,Varunapar
699980.2061,2801073.724,D0144,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31286,82.98658,04-06-2018,Shivpurwa,Dashaswamedh
699878.8638,2800980.258,D0145,Dashaswamedh,1.1,Temporary,"D59/143-15, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31203,82.98556,04-06-2018,Shivpurwa,Dashaswamedh
699871.6947,2801124.191,D0146,Dashaswamedh,1.1,Temporary,"C33/360-A-11, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31333,82.98551,04-06-2018,Shivpurwa,Dashaswamedh
700487.8508,2800460.78,D0147,Dashaswamedh,1.1,Temporary,"Rath Yatra Chauraha, Rathyatra, Varanasi 221010, India",W032,Dustbin,25.30726,82.99153,04-06-2018,Sigra,Dashaswamedh
700334.134,2800841.865,D0148,Dashaswamedh,1.1,Temporary,"Satshri Complex, Raja Sir Motichand Rd, Maulvibagh, Jahumandi, Varanasi, Uttar Pradesh 221001, India",W032,Dustbin,25.31072,82.99006,04-06-2018,Sigra,Dashaswamedh
701521.7164,2805679.425,D0149,Sarnath,1.1,Temporary,"Morya Vihar, Varanasi, UP, India",W035,Dustbin,25.35422,83.00257,04-06-2018,Ramareypur,Varunapar
699987.3647,2800319.282,D0150,Dashaswamedh,1.1,Temporary,"Usha Gupta Ln, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.30605,82.98654,04-06-2018,Sigra,Dashaswamedh
700503.5891,2802382.295,D0151,Chetganj,1.1,Temporary,"Maldahiya Rd, Vijay Nagar Colony, Chetganj, Varanasi, Uttar Pradesh 221002, India",W018,Dustbin,25.3246,82.99197,04-06-2018,Nadesar,Dashaswamedh
699677.179,2800589.47,D0152,Dashaswamedh,1.1,Temporary,"Sigra - Mahmoorganj Rd, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.30853,82.9835,04-06-2018,Shivpurwa,Dashaswamedh
701329.1211,2799160.321,D0153,Bhelupur,1.1,Temporary,"Bhelupur, Varanasi, UP, India",W014,Dustbin,25.29541,82.99969,04-06-2018,Nawabganj,Bhelupur
699689.7319,2796199.777,D0154,Nagwa,1.1,Temporary,"Doshipura Chowka Ghat, Varanasi, UP, India",W031,Dustbin,25.26891,82.98298,04-06-2018,Naria,Bhelupur
699968.3647,2800989.341,D0155,Dashaswamedh,1.1,Temporary,"D59/107-F, Sigra, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.3121,82.98645,04-06-2018,Sigra,Dashaswamedh
699453.9092,2800227.175,D0156,Bhelupur,1.1,Temporary,"D59/726, Rathyatra - Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.30529,82.98123,04-06-2018,Raneepur,Bhelupur
699650.142,2800442.814,D0157,Dashaswamedh,1.1,Temporary,"D59/76B-1, Sigra - Mahmoorganj Rd, Sigra, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.30721,82.98321,04-06-2018,Sigra,Dashaswamedh
700316.8244,2801735.767,D0158,Chetganj,1.1,Temporary,"Guru Nanak Nagar Colony, Sigra, Varanasi, UP, India",W041,Dustbin,25.31879,82.99002,04-06-2018,Lallapura Khurd,Dashaswamedh
700274.939,2801165.631,D0159,Dashaswamedh,1.1,Temporary,"D58/12-81-A, Sonia Rd, Sigra, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.31365,82.98952,04-06-2018,Sigra,Dashaswamedh
699929.264,2796965.62,D0160,Nagwa,1.1,Temporary,"Bhu, Varanasi, UP, India",W031,Dustbin,25.27579,82.98547,04-06-2018,Naria,Bhelupur
700289.8256,2800773.619,D0161,Dashaswamedh,1.1,Temporary,"Sigra Main Road, Rathyatra, Varanasi 221010, India",W032,Dustbin,25.31011,82.98961,04-06-2018,Sigra,Dashaswamedh
698340.9051,2798655.148,D0162,Nagwa,1.1,Temporary,"Manduwadih Rd, Jjanki Nagar, Varanasi, Uttar Pradesh 221005, India",W059,Dustbin,25.29125,82.96995,04-06-2018,Raneepur,Bhelupur
699624.2234,2800424.702,D0163,Dashaswamedh,1.1,Temporary,"D59/76B-1, Sigra - Mahmoorganj Rd, Sigra, Varanasi, Uttar Pradesh 221010, India",W019,Dustbin,25.30705,82.98295,04-06-2018,Tulsipur,Dashaswamedh
700141.8464,2800361.461,D0164,Dashaswamedh,1.1,Temporary,"D59/20, Rathyatra - Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.30641,82.98808,04-06-2018,Sigra,Dashaswamedh
699826.1539,2801139.028,D0165,Dashaswamedh,1.1,Temporary,"C33/360-A-8, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31347,82.98506,07-06-2018,Shivpurwa,Dashaswamedh
699931.4358,2801170.505,D0166,Dashaswamedh,1.1,Temporary,"Chhittupura, Varanasi, Uttar Pradesh, India",W004,Dustbin,25.31374,82.98611,07-06-2018,Shivpurwa,Dashaswamedh
700467.9776,2800510.345,D0167,Dashaswamedh,1.1,Temporary,"Chittanpura, Varanasi, UP, India",W032,Dustbin,25.30771,82.99134,07-06-2018,Sigra,Dashaswamedh
699692.5196,2800301.617,D0168,Bhelupur,1.1,Temporary,"D59/60, Rathyatra - Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.30593,82.98361,07-06-2018,Raneepur,Bhelupur
700170.7729,2800719.775,D0169,Dashaswamedh,1.1,Temporary,"D51, Sigra - Mahmoorganj Rd, Sigra, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.30964,82.98842,07-06-2018,Sigra,Dashaswamedh
699935.1692,2800986.632,D0170,Dashaswamedh,1.1,Temporary,"D59/107-F, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31208,82.98612,07-06-2018,Shivpurwa,Dashaswamedh
697935.9561,2805650.589,D0171,Shivpur,1.1,Temporary,"S-1/124-A, Kautilya Kon Rd, Jai Nagar Colony, Bhojuveer, Varanasi, Uttar Pradesh 221002, India",W017,Dustbin,25.35444,82.96695,07-06-2018,Narayanpur,Varunapar
701271.0697,2803183.748,D0172,Jaitpura,1.1,Temporary,"Dhupchandi, Jaitpura, Varanasi, Uttar Pradesh, India",W058,Dustbin,25.33173,82.99971,07-06-2018,Dhoopchandi,Adampur
698636.2613,2799735.35,D0173,Bhelupur,1.1,Temporary,"59-B, Manduwadih Rd, Railway Colony, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.30096,82.97304,07-06-2018,Raneepur,Bhelupur
699463.4969,2800055.578,D0174,Bhelupur,1.1,Temporary,"Gali Number 6, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.30374,82.9813,07-06-2018,Raneepur,Bhelupur
699254.1923,2800178.796,D0175,Dashaswamedh,1.1,Temporary,"D63/6B-2, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W019,Dustbin,25.30488,82.97924,07-06-2018,Tulsipur,Dashaswamedh
700198.0357,2801189.973,D0176,Dashaswamedh,1.1,Temporary,"Sigra Chauraha Rd, Chhittupura, Chetganj, Varanasi, Uttar Pradesh 221002, India",W032,Dustbin,25.31388,82.98876,07-06-2018,Sigra,Dashaswamedh
700054.298,2800967.347,D0177,Dashaswamedh,1.1,Temporary,"Kashi Vidyapeeth, Varanasi, UP, India",W004,Dustbin,25.31189,82.9873,07-06-2018,Shivpurwa,Dashaswamedh
699984.6164,2801115.894,D0178,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31324,82.98663,07-06-2018,Shivpurwa,Dashaswamedh
699809.2132,2800311.102,D0179,Bhelupur,1.1,Temporary,"D59/47, Rathyatra - Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.306,82.98477,07-06-2018,Raneepur,Bhelupur
702053.1535,2802401.006,D0180,Kotwali,1.1,Temporary,"C 23/88, Nati Imli Rd, Kabirchaura Naibasti, Kabir Nagar Churaha, Kotwali, Varanasi, Uttar Pradesh 221001, India",W047,Dustbin,25.32456,83.00736,07-06-2018,Ishwargangi,Kotwali
698716.8732,2799938.191,D0181,Bhelupur,1.1,Temporary,"Manduadih Flyover, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.30278,82.97387,07-06-2018,Raneepur,Bhelupur
698566.359,2807208.859,D0182,Shivpur,1.1,Temporary,"Sindhora Road, Varanasi, UP 221007",W006,Dustbin,25.36842,82.97344,07-06-2018,Sarsauli,Varunapar
700043.2054,2800968.291,D0183,Dashaswamedh,1.1,Temporary,"Kashi Vidyapeeth, Varanasi, UP, India",W032,Dustbin,25.3119,82.98719,07-06-2018,Sigra,Dashaswamedh
700446.0903,2801982.558,D0184,Chetganj,1.1,Temporary,"Chetganj Road, Badshahbag Colony, Kashi Vidyapith, Chetganj, Varanasi, Uttar Pradesh 221002, India",W041,Dustbin,25.321,82.99134,07-06-2018,Lallapura Khurd,Dashaswamedh
698671.804,2800399.56,D0185,Dashaswamedh,1.1,Temporary,"D59/277, Nirala Nagar, shivpurava, Varanasi, Uttar Pradesh 221010, India",W003,Dustbin,25.30695,82.97349,07-06-2018,Lahartara,Dashaswamedh
700088.528,2800628.806,D0186,Dashaswamedh,1.1,Temporary,"D 59/98 A-14, Sigra - Mahmoorganj Rd, Sampoornanand Nagar Colony, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.30883,82.98759,07-06-2018,Sigra,Dashaswamedh
698405.7881,2798900.967,D0187,Nagwa,1.1,Temporary,"Rajeshwari Nagar, Varanasi, UP, India",W059,Dustbin,25.29346,82.97063,07-06-2018,Raneepur,Bhelupur
700479.1437,2802333.18,D0188,Chetganj,1.1,Temporary,"Maldahiya Crossing, Vijay Nagar Colony, Chetganj, Varanasi, Uttar Pradesh 221002, India",W018,Dustbin,25.32416,82.99172,07-06-2018,Nadesar,Dashaswamedh
699928.3001,2801178.215,D0189,Dashaswamedh,1.1,Temporary,"Chhittupura, Varanasi, Uttar Pradesh, India",W004,Dustbin,25.31381,82.98608,07-06-2018,Shivpurwa,Dashaswamedh
698657.8892,2799839.819,D0190,Bhelupur,1.1,Temporary,"Mehmoorganj, Varanasi, UP, India",W059,Dustbin,25.3019,82.97327,07-06-2018,Raneepur,Bhelupur
700809.2228,2800658.354,D0191,Dashaswamedh,1.1,Temporary,"Luxa, Varanasi 221001, India",W062,Dustbin,25.309,82.99475,07-06-2018,Laksha,Dashaswamedh
698623.3048,2799657.6,D0192,Bhelupur,1.1,Temporary,"59-B, Manduwadih Rd, Railway Colony, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.30026,82.9729,07-06-2018,Raneepur,Bhelupur
698212.2076,2797884.316,D0193,Nagwa,1.1,Temporary,"Sunderpur DLW Rd, Kailashpuri Colony, Varanasi, Uttar Pradesh 221005, India",W059,Dustbin,25.28431,82.96856,07-06-2018,Raneepur,Bhelupur
699851.7424,2801179.296,D0194,Dashaswamedh,1.1,Temporary,"Rupapur, Varanasi Sub-District, UP, India",W004,Dustbin,25.31383,82.98532,07-06-2018,Shivpurwa,Dashaswamedh
700262.6387,2801451.313,D0195,Chetganj,1.1,Temporary,"Shubham Lon, Varanasi, UP, India",W041,Dustbin,25.31623,82.98944,07-06-2018,Lallapura Khurd,Dashaswamedh
699962.732,2801165.429,D0196,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31369,82.98642,07-06-2018,Shivpurwa,Dashaswamedh
699756.6134,2796378.045,D0197,Nagwa,1.1,Temporary,"Dharmjeet Nagar, Varanasi, UP, India",W031,Dustbin,25.27051,82.98367,07-06-2018,Naria,Bhelupur
698659.6509,2798899.162,D0198,Nagwa,1.1,Temporary,"N-10/53-J-31, Sri Ram Nagar Colony, Kakarmata, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.29341,82.97315,07-06-2018,Raneepur,Bhelupur
698957.7685,2799789.947,D0199,Bhelupur,1.1,Temporary,"38, Sheel Nagar, Tulsipur, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.30141,82.97624,07-06-2018,Raneepur,Bhelupur
698675.8318,2800399.619,D0200,Dashaswamedh,1.1,Temporary,"D59/277, Nirala Nagar, shivpurava, Varanasi, Uttar Pradesh 221010, India",W003,Dustbin,25.30695,82.97353,07-06-2018,Lahartara,Dashaswamedh
700396.0632,2801554.124,D0201,Chetganj,1.1,Temporary,"C19/135-7, Lallapura Rd, Gulab Bagh Colony, Chetganj, Varanasi, Uttar Pradesh 221001, India",W041,Dustbin,25.31714,82.99078,07-06-2018,Lallapura Khurd,Dashaswamedh
698882.1777,2799998.243,D0202,Dashaswamedh,1.1,Temporary,"Bindal Complex, Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W019,Dustbin,25.3033,82.97552,07-06-2018,Tulsipur,Dashaswamedh
698731.717,2799956.138,D0203,Dashaswamedh,1.1,Temporary,"Siddha Complex, Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W019,Dustbin,25.30294,82.97402,07-06-2018,Tulsipur,Dashaswamedh
702003.926,2800712.76,D0204,Dashaswamedh,1.1,Temporary,"Godowlia, Varanasi 221001, India",W077,Dustbin,25.30933,83.00662,07-06-2018,Ramapura,Dashaswamedh
700915.2117,2803750.171,D0205,Sikraul,1.1,Temporary,"S10/155-2B4, Sanskrit University Rd, Geeta Nagar, Hakul Ganj, Varanasi, Uttar Pradesh 221001, India",W005,Dustbin,25.33689,82.99626,07-06-2018,Hukulganj,Varunapar
700204.4955,2801297.545,D0206,Chetganj,1.1,Temporary,"D 64/149 C, Vidyapeeth Rd, Madhopur, Sigra, Varanasi, Uttar Pradesh 221001, India",W002,Dustbin,25.31485,82.98884,07-06-2018,Chhittupur,Dashaswamedh
699985.3604,2801133.633,D0207,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.3134,82.98664,07-06-2018,Shivpurwa,Dashaswamedh
701550.4579,2798706.017,D0208,Bhelupur,1.1,Temporary,"Assi Chauraha, Varanasi, UP, India",W055,Dustbin,25.29128,83.00182,07-06-2018,Bhaidani,Bhelupur
700394.0659,2801552.986,D0209,Chetganj,1.1,Temporary,"C19/135-7, Lallapura Rd, Gulab Bagh Colony, Chetganj, Varanasi, Uttar Pradesh 221001, India",W041,Dustbin,25.31713,82.99076,07-06-2018,Lallapura Khurd,Dashaswamedh
700467.0218,2797251.698,D0210,Nagwa,1.1,Temporary,"Madanpura, Varanasi, UP, India",W031,Dustbin,25.2783,82.99085,07-06-2018,Naria,Bhelupur
698344.138,2798640.792,D0211,Nagwa,1.1,Temporary,"DLW Rd, Jjanki Nagar, Varanasi, Uttar Pradesh 221004, India",W059,Dustbin,25.29112,82.96998,07-06-2018,Raneepur,Bhelupur
700963.1189,2805600.16,D0212,Sarnath,1.1,Temporary,"S4/1, Main Ln, Pandeypur, Paharia, Varanasi, Uttar Pradesh 221002, India",W016,Dustbin,25.35358,82.99701,07-06-2018,Pandeypur,Varunapar
698726.9431,2799938.34,D0213,Bhelupur,1.1,Temporary,"Manduadih Flyover, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.30278,82.97397,07-06-2018,Raneepur,Bhelupur
699860.6736,2800984.42,D0214,Dashaswamedh,1.1,Temporary,"D59/143-17, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31207,82.98538,07-06-2018,Shivpurwa,Dashaswamedh
700946.6365,2806434.249,D0215,Sarnath,1.1,Temporary,"15, Bhakti Nagar Colony, Akatha, Varanasi, Uttar Pradesh. 52 m from Kirana Shop pin-221007 (India)",W035,Dustbin,25.36111,82.99697,07-06-2018,Ramareypur,Varunapar
700192.0601,2801185.452,D0216,Dashaswamedh,1.1,Temporary,"Sigra Chauraha Rd, Chhittupura, Chetganj, Varanasi, Uttar Pradesh 221002, India",W004,Dustbin,25.31384,82.9887,07-06-2018,Shivpurwa,Dashaswamedh
699620.4087,2800410.242,D0217,Dashaswamedh,1.1,Temporary,"D59/76B-1, Sigra - Mahmoorganj Rd, Sigra, Varanasi, Uttar Pradesh 221010, India",W019,Dustbin,25.30692,82.98291,07-06-2018,Tulsipur,Dashaswamedh
699922.1778,2800979.792,D0218,Dashaswamedh,1.1,Temporary,"D59/107-F, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31202,82.98599,07-06-2018,Shivpurwa,Dashaswamedh
700084.5331,2800626.531,D0219,Dashaswamedh,1.1,Temporary,"D 59/98 A-14, Sigra - Mahmoorganj Rd, Sampoornanand Nagar Colony, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.30881,82.98755,07-06-2018,Sigra,Dashaswamedh
701521.7164,2805679.425,D0220,Sarnath,1.1,Temporary,"Morya Vihar, Varanasi, UP, India",W035,Dustbin,25.35422,83.00257,07-06-2018,Ramareypur,Varunapar
701155.6885,2802615.831,D0221,Chetganj,1.1,Temporary,"C27/170A, Jagatganj, Chaukaghat, Varanasi, Uttar Pradesh 221002, India",W037,Dustbin,25.32662,82.99848,07-06-2018,Jagatganj,Dashaswamedh
699952.6301,2801167.495,D0222,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31371,82.98632,07-06-2018,Shivpurwa,Dashaswamedh
698947.6445,2805182.417,D0223,Sikraul,1.1,Temporary,"S2/1-58, Kautilya Kon Rd, Ordali Bazar, Tagore Town, Orderly Bazar, Varanasi, Uttar Pradesh 221002, India",W015,Dustbin,25.35008,82.97693,07-06-2018,Sikraul,Varunapar
698353.8388,2798529.028,D0224,Nagwa,1.1,Temporary,"DLW Rd, Jjanki Nagar, Varanasi, Uttar Pradesh 221005, India",W059,Dustbin,25.29011,82.97006,07-06-2018,Raneepur,Bhelupur
699937.5265,2801167.271,D0225,Dashaswamedh,1.1,Temporary,"Chhittupura, Varanasi, Uttar Pradesh, India",W004,Dustbin,25.31371,82.98617,07-06-2018,Shivpurwa,Dashaswamedh
699967.7172,2801168.827,D0226,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31372,82.98647,07-06-2018,Shivpurwa,Dashaswamedh
702034.6239,2805985.172,D0227,Sarnath,1.1,Temporary,"Paharia, Varanasi, UP, India",W026,Dustbin,25.35691,83.00771,07-06-2018,Paharia,Varunapar
702386.2395,2801008.792,D0228,Chowk,1.1,Temporary,"Arya Samaj Marg, Beniabagh, Varanasi 221001, India",W076,Dustbin,25.31195,83.01046,07-06-2018,Hadha,Kotwali
699686.4121,2800305.959,D0229,Dashaswamedh,1.1,Temporary,"D59/60, Rathyatra - Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.30597,82.98355,07-06-2018,Sigra,Dashaswamedh
699939.1969,2800986.692,D0230,Dashaswamedh,1.1,Temporary,"D59/107-F, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31208,82.98616,07-06-2018,Shivpurwa,Dashaswamedh
700244.2374,2800859.366,D0231,Dashaswamedh,1.1,Temporary,"Rajghat, Varanasi, UP, India",W032,Dustbin,25.31089,82.98917,07-06-2018,Sigra,Dashaswamedh
699828.1021,2801143.489,D0232,Dashaswamedh,1.1,Temporary,"C33/360-A-8, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31351,82.98508,07-06-2018,Shivpurwa,Dashaswamedh
701684.9274,2797863.723,D0233,Bhelupur,1.1,Temporary,"Janaki Baug Colony, Varanasi, UP, India",W011,Dustbin,25.28366,83.00303,07-06-2018,Nagwa,Bhelupur
700484.1449,2802335.47,D0234,Chetganj,1.1,Temporary,"Maldahiya Crossing, Lohamandi, Chetganj, Varanasi, Uttar Pradesh 221002, India",W018,Dustbin,25.32418,82.99177,07-06-2018,Nadesar,Dashaswamedh
699971.827,2801163.348,D0235,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31367,82.98651,07-06-2018,Shivpurwa,Dashaswamedh
701803.2153,2799519.75,D0236,Bhelupur,1.1,Temporary,"Sonarpura, Varanasi, UP, India",W068,Dustbin,25.29859,83.00445,07-06-2018,Shivwala,Bhelupur
700479.581,2800475.061,D0237,Dashaswamedh,1.1,Temporary,"Rath Yatra Chauraha, Rathyatra, Varanasi 221010, India",W032,Dustbin,25.30739,82.99145,07-06-2018,Sigra,Dashaswamedh
699965.6542,2801172.121,D0238,Chetganj,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W002,Dustbin,25.31375,82.98645,07-06-2018,Chhittupur,Dashaswamedh
702504.4593,2806074.228,D0239,Sarnath,1.1,Temporary,"Paharia, Varanasi, UP, India",W026,Dustbin,25.35765,83.01239,07-06-2018,Paharia,Varunapar
699926.2206,2801182.616,D0240,Dashaswamedh,1.1,Temporary,"Chhittupura, Varanasi, Uttar Pradesh, India",W004,Dustbin,25.31385,82.98606,07-06-2018,Shivpurwa,Dashaswamedh
700131.1199,2800677.082,D0241,Dashaswamedh,1.1,Temporary,"D 59/98 A-14, Sigra - Mahmoorganj Rd, Sampoornanand Nagar Colony, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.30926,82.98802,07-06-2018,Sigra,Dashaswamedh
699949.4615,2801177.42,D0242,Chetganj,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W002,Dustbin,25.3138,82.98629,07-06-2018,Chhittupur,Dashaswamedh
