X,Y,LM_ID,CLASS,SUB_CLASS,WRD_ID,RD_ID,LOCALITY,LM_CODE,LM_DESC,TIME_ST,Ward,Zone,Landmark_T
700116.5876,2800629.982,LM2412,7,07-Jun,W032,302006790,Sigra,21,Sidhart Complex,29-05-2019,Sigra,Dashashwamedh,Commercial / Non-Residential
700326.6854,2800627.809,LM2413,33,33-19,W032,302006855,Sigra,21,Krishi Expert Plaza,29-05-2019,Sigra,Dashashwamedh,Commercial / Non-Residential
700420.7676,2800637.917,LM2414,33,33-19,W032,302006763,Sigra,21,Shri Varanasi Jowlers,29-05-2019,Sigra,Dashashwamedh,Commercial / Non-Residential
700154.2267,2800671.699,LM2415,7,07-Apr,W032,303006788,Sigra,16,Santur Hotel,29-05-2019,Sigra,Dashashwamedh,Hotel
700165.3561,2800677.906,LM2416,11,11-Apr,W032,303006788,Sigra,21,Holistic Clinic,29-05-2019,Sigra,Dashashwamedh,Hospital
700463.822,2800650.671,LM2417,6,06-Jan,W032,303006836,Chhoti Gaibi,21,Mahavir Vihar,11-05-2019,Sigra,Dashashwamedh,Residential
700153.8437,2800713.276,LM2418,33,33-19,W032,302006887,Sigra,21,Shri Bala ji Lown,29-05-2019,Sigra,Dashashwamedh,Commercial / Non-Residential
700340.7107,2800726.175,LM2419,7,07-Mar,W032,303006885,Sigra,21,Alam Sony,29-05-2019,Sigra,Dashashwamedh,Other
700286.2286,2800737.727,LM2420,33,33-19,W032,302006968,Sigra,21,Suzuki,29-05-2019,Sigra,Dashashwamedh,Commercial / Non-Residential
700171.9574,2800756.042,LM2421,15,15-Feb,W032,302006887,Sigra,21,PNB Bank,29-05-2019,Sigra,Dashashwamedh,Bank
700233.6057,2800810.4,LM2422,7,07-Jun,W032,303006985,Sigra,21,Complex,25-05-2019,Sigra,Dashashwamedh,Commercial / Non-Residential
700217.1898,2801045.697,LM2423,33,33-19,W032,302007391,Sigra,21,Sumangal Jewellers,25-05-2019,Sigra,Dashashwamedh,Commercial / Non-Residential
698695.5484,2800435.169,LM2424,16,16-Jan,W032,303006505,Manduadih,3,Shiv Temple,28-05-2019,Sigra,Dashashwamedh,Religious Structures
700213.3814,2800850.547,LM2425,7,07-Nov,W032,303007023,Sigra,21,Petrol,25-05-2019,Sigra,Dashashwamedh,Petrol Pump
700188.0461,2800892.911,LM2426,33,33-19,W032,303008765,Sigra,21,Tata Moters,25-05-2019,Sigra,Dashashwamedh,Commercial / Non-Residential
699655.7328,2800352.326,LM2427,6,06-Feb,W032,303006442,Mahmurganj,21,Narsingh Appartment,28-05-2019,Sigra,Dashashwamedh,Residential
700180.1643,2800434.538,LM2428,6,06-Feb,W032,303011598,Rathyatra,21,Shri Gajanand Appartment,27-05-2019,Sigra,Dashashwamedh,Residential
700189.8498,2800450.111,LM2429,6,06-Feb,W032,303006521,Rathyatra,21,Baal Krishna Appartment,27-05-2019,Sigra,Dashashwamedh,Residential
699749.5377,2800468.293,LM2430,16,16-Jan,W032,303006574,Mahmurganj,3,Hanuman Temple,28-05-2019,Sigra,Dashashwamedh,Religious Structures
700224.9809,2800474.78,LM2431,7,07-Jul,W032,303006615,Sigra,21,Manoram Vatika,29-05-2019,Sigra,Dashashwamedh,Residential
700105.4826,2800507.656,LM2432,6,06-Feb,W032,303006638,Sigra,21,Vishwamohini Appartment,29-05-2019,Sigra,Dashashwamedh,Residential
700033.851,2800529.453,LM2433,33,33-19,W032,303006671,Sigra,21,Varanasi Medicity,29-05-2019,Sigra,Dashashwamedh,Hospital
700116.3892,2800547.355,LM2434,6,06-Feb,W032,303006638,Sigra,21,Nil Kanth Appartment,29-05-2019,Sigra,Dashashwamedh,Residential
700357.5681,2800574.277,LM2435,33,33-19,W032,303006677,Sigra,21,Kashi Plaza,29-05-2019,Sigra,Dashashwamedh,Commercial / Non-Residential
700109.9867,2800574.549,LM2436,16,16-Jan,W032,303006717,Sigra,3,Mahadev Temple,29-05-2019,Sigra,Dashashwamedh,Religious Structures
700245.1874,2800590.681,LM2437,16,16-Jan,W032,303006789,Sigra,3,Maa Durga Temple,29-05-2019,Sigra,Dashashwamedh,Religious Structures
700104.9722,2800608.552,LM2438,16,16-Jan,W032,303006742,Sigra,3,Maa Shitala Mata Temple,29-05-2019,Sigra,Dashashwamedh,Religious Structures
700309.1413,2800648.467,LM2439,16,16-Jan,W032,302006855,Sigra,3,Temple,29-05-2019,Sigra,Dashashwamedh,Religious Structures
700606.3306,2800645.229,LM2440,16,16-Jan,W032,303006818,Chhoti Gaibi,3,Baba Deveswernath Temple,11-05-2019,Sigra,Dashashwamedh,Religious Structures
700543.8041,2800641.518,LM2441,16,16-Jan,W032,303006814,Chhoti Gaibi,3,Shiv Temple,11-05-2019,Sigra,Dashashwamedh,Religious Structures
700284.6071,2800618.527,LM2442,33,33-19,W032,303006789,Sigra,21,Thumps Up Factory,29-05-2019,Sigra,Dashashwamedh,Commercial / Non-Residential
700385.8314,2800665.349,LM2443,15,15-Feb,W032,303007519,Sigra,21,Orieantal Bank Of Commerce,29-05-2019,Sigra,Dashashwamedh,Bank
700617.6876,2800683.586,LM2444,16,16-Jan,W032,303006824,Chhoti Gaibi,3,Shitala Mata Temple,11-05-2019,Sigra,Dashashwamedh,Religious Structures
700424.0907,2800671.926,LM2445,16,16-Jun,W032,303007519,Sigra,6,Swastik Seva Ashram,29-05-2019,Sigra,Dashashwamedh,Religious Structures
700206.5447,2800677.617,LM2446,17,17-Feb,W032,303006788,Sigra,8,Sampurnanand Park,29-05-2019,Sigra,Dashashwamedh,Park/Garden
700034.7775,2800691.211,LM2447,11,11-Apr,W032,303006821,Sigra,21,Aryan Dental Clinic,29-05-2019,Sigra,Dashashwamedh,Hospital
700403.0587,2800727.406,LM2448,17,17-Feb,W032,303006844,Sigra,8,Park,29-05-2019,Sigra,Dashashwamedh,Park/Garden
700377.1759,2800739.748,LM2449,33,33-19,W032,303006882,Sigra,21,Bar Nightclub,29-05-2019,Sigra,Dashashwamedh,Commercial / Non-Residential
700557.6305,2800790.699,LM2450,18,18-01-2002,W032,303006921,Sidhgiribagh,9,Pump House,14-05-2019,Sigra,Dashashwamedh,Pump
700818.1313,2800782.152,LM2451,10,10-Jan,W032,303006950,Sidhgiribagh,10,Bharti Shishu Mandir Vidyalaya,14-05-2019,Sigra,Dashashwamedh,Education
700391.063,2800791.43,LM2452,17,17-Feb,W032,303006962,Sigra,8,Park,25-05-2019,Sigra,Dashashwamedh,Park/Garden
700443.8539,2800800.962,LM2453,16,16-Jan,W032,303007010,Sidhgiribagh,3,Temple,14-05-2019,Sigra,Dashashwamedh,Religious Structures
700860.941,2800808.404,LM2454,6,06-Feb,W032,303007061,Sidhgiribagh,21,Shri Shyam Kripa Appartment,14-05-2019,Sigra,Dashashwamedh,Residential
700443.4372,2800857.158,LM2455,11,11-Feb,W032,303007042,Sidhgiribagh,21,Swasthik Ayurvedic Hospital,14-05-2019,Sigra,Dashashwamedh,Hospital
700713.8845,2800890.863,LM2456,11,11-Apr,W032,303007103,Sidhgiribagh,21,Mangalam Clinic,14-05-2019,Sigra,Dashashwamedh,Hospital
700524.6644,2800892.011,LM2457,11,11-Apr,W032,303007053,Sidhgiribagh,21,Jivan Dan Clinic,14-05-2019,Sigra,Dashashwamedh,Hospital
700433.0723,2800917.411,LM2458,15,15-25,W032,303007085,Sidhgiribagh,8,Toilet,14-05-2019,Sigra,Dashashwamedh,Toilet
700836.2927,2800920.384,LM2459,6,06-Feb,W032,303007216,Sidhgiribagh,21,Kapur Appartment,14-05-2019,Sigra,Dashashwamedh,Residential
700555.7411,2800939.328,LM2460,16,16-Feb,W032,303007158,Sidhgiribagh,6,Baba Ashiq Mashooq,14-05-2019,Sigra,Dashashwamedh,Religious Structures
700488.4544,2800944.046,LM2461,16,16-Jan,W032,303007121,Sidhgiribagh,3,Shitala Mata Temple,14-05-2019,Sigra,Dashashwamedh,Religious Structures
700620.3322,2800904.007,LM2462,10,10-Jan,W032,303007158,Sidhgiribagh,10,Mukularanyam English School,14-05-2019,Sigra,Dashashwamedh,Education
700589.2169,2800995.755,LM2463,33,33-19,W032,303007178,Sidhgiribagh,21,Yuvraj Automobiles,14-05-2019,Sigra,Dashashwamedh,Commercial / Non-Residential
700807.6251,2801008.25,LM2464,15,15-Feb,W032,303007207,Sidhgiribagh,21,ATM Canara Bank,14-05-2019,Sigra,Dashashwamedh,ATM
700864.3919,2801011.803,LM2465,15,15-May,W032,303007216,Sidhgiribagh,14,Police Adhikshak Karyalay,14-05-2019,Sigra,Dashashwamedh,Police Station
700300.5511,2801000.42,LM2466,17,17-Feb,W032,303007223,Sigra,8,Gandhi Park,25-05-2019,Sigra,Dashashwamedh,Park/Garden
700891.1633,2801017.997,LM2467,16,16-Jan,W032,303007226,Luxa Aurangabad,3,Mandir & Akhada,28-05-2019,Sigra,Dashashwamedh,Religious Structures
700472.7423,2801029.352,LM2468,13,13-Jan,W032,303007201,Sidhgiribagh,7,Executive Engineer Office,14-05-2019,Sigra,Dashashwamedh,Govt. Properties
700710.0154,2801024.738,LM2469,10,10-Feb,W032,303007199,Sidhgiribagh,10,Shri Ram Krishna Vidya Mandir Intermediate College,14-05-2019,Sigra,Dashashwamedh,Education
700873.5448,2801053.354,LM2470,15,15-Aug,W032,303007226,Sidhgiribagh,18,Kabristan,14-05-2019,Sigra,Dashashwamedh,Religious Structures
700957.8194,2801098.191,LM2471,33,33-19,W032,303009174,Aurangabad,21,Urmila Guest House,21-05-2019,Sigra,Dashashwamedh,Hotel
700275.1997,2801087.748,LM2472,13,13-Feb,W032,303007319,Sigra,21,VDA Awas,26-05-2019,Sigra,Dashashwamedh,Govt. Properties
700942.6934,2801079.008,LM2473,33,33-19,W032,303009174,Aurangabad,21,Sunder Vatika,21-05-2019,Sigra,Dashashwamedh,Residential
700816.292,2801098.09,LM2474,17,17-Feb,W032,303007339,Sonia,8,Park,15-05-2019,Sigra,Dashashwamedh,Park/Garden
700426.8228,2801121.621,LM2475,18,18-01-2002,W032,303007353,Sigra,9,Pump House,26-05-2019,Sigra,Dashashwamedh,Pump
700766.7577,2801129.786,LM2476,16,16-Jan,W032,303007369,Sonia,3,Ahira Baba Temple,15-05-2019,Sigra,Dashashwamedh,Religious Structures
700737.5177,2801136.325,LM2477,10,10-Jan,W032,303007367,Sonia,10,New Memorial Convent Junior High School,15-05-2019,Sigra,Dashashwamedh,Education
700879.9785,2801151.045,LM2478,10,10-Jan,W032,303007359,Aurangabad,10,Kanya Prathmik Vidyalaya,21-05-2019,Sigra,Dashashwamedh,Education
700532.8576,2801168.188,LM2479,15,15-25,W032,303007378,Sonia,8,Toilet,16-05-2019,Sigra,Dashashwamedh,Toilet
700560.0309,2801212.946,LM2480,16,16-Jan,W032,303007418,Sonia,3,Shiv Temple,17-05-2019,Sigra,Dashashwamedh,Religious Structures
700514.4537,2801197.831,LM2481,33,33-19,W032,303007425,Sonia,21,Sonia Talab,16-05-2019,Sigra,Dashashwamedh,Ponds/Kunds//Lake
700667.9656,2801223.778,LM2482,33,33-19,W032,303007464,Sonia,21,Dr. Shambhunath Singh Research Foundation,17-05-2019,Sigra,Dashashwamedh,Education
700635.5744,2801230.227,LM2483,16,16-Jan,W032,303007490,Sonia,3,Durga Mata Temple,17-05-2019,Sigra,Dashashwamedh,Religious Structures
700724.3162,2801314.735,LM2484,16,16-Jan,W032,303007498,Sonia,3,Hanuman Temple,16-05-2019,Sigra,Dashashwamedh,Religious Structures
700516.9959,2801273.805,LM2485,16,16-Jun,W032,303007494,Sonia,6,Prachin International Akhara Sarvajanik Vyayam Sh*,17-05-2019,Sigra,Dashashwamedh,Education
700868.0143,2801366.505,LM2486,16,16-Sep,W032,303010757,Lallapura,6,Mazar,28-05-2019,Sigra,Dashashwamedh,Religious Structures
698951.4549,2800376.248,LM2487,17,17-Feb,W032,303006410,Mahmoorganj,8,Park,06-06-2019,Sigra,Dashashwamedh,Park/Garden
699289.4217,2800422.587,LM2488,16,16-Jan,W032,303006466,Mahmurganj,3,Shiv Temple,01-06-2019,Sigra,Dashashwamedh,Religious Structures
699017.4431,2800454.156,LM2489,16,16-Jan,W032,303006632,Mahmoorganj,3,Durga Temple,07-06-2019,Sigra,Dashashwamedh,Religious Structures
699350.1679,2800492.352,LM2490,17,17-Feb,W032,303006583,Shivpurva,8,Gandhi Park,02-06-2019,Sigra,Dashashwamedh,Park/Garden
699192.7481,2800494.708,LM2491,6,06-Feb,W032,303006610,Shivpurva,21,Shidhi Appartment,03-06-2019,Sigra,Dashashwamedh,Residential
698881.4536,2800533.113,LM2492,7,07-Apr,W032,303006660,Chhoti Gaibi,16,Hotel,11-05-2019,Sigra,Dashashwamedh,Hotel
699244.4235,2800571.387,LM2493,16,16-Jan,W032,303006680,Shivpurva,3,Hanuman Temple,02-06-2019,Sigra,Dashashwamedh,Religious Structures
699296.1261,2800638.902,LM2494,16,16-Jan,W032,303006794,Shivpurva,3,Ranjan Kunj,02-06-2019,Sigra,Dashashwamedh,Religious Structures
699434.4152,2800619.277,LM2495,7,07-Jul,W032,303006775,Shivpurva,21,Kalyani Vatika,02-06-2019,Sigra,Dashashwamedh,Residential
699828.6546,2800677.589,LM2496,17,17-Feb,W032,303006822,Chanduwa,8,Park,02-06-2019,Sigra,Dashashwamedh,Park/Garden
699277.2501,2800680.251,LM2497,33,33-19,W032,303006802,Shivpurva,21,TATA Suman Motors,01-06-2019,Sigra,Dashashwamedh,Commercial / Non-Residential
699800.1921,2800722.676,LM2498,16,16-Jan,W032,303006835,Chanduwa,3,Temple,02-06-2019,Sigra,Dashashwamedh,Religious Structures
699522.0602,2800733.392,LM2499,16,16-Jan,W032,303006856,Shivpurva,3,Daitra Vir Baba Temple,01-06-2019,Sigra,Dashashwamedh,Religious Structures
699441.6878,2800739.321,LM2500,16,16-Jan,W032,303006869,Shivpurva,3,Temple,01-06-2019,Sigra,Dashashwamedh,Religious Structures
699031.5713,2800747.929,LM2501,10,10-Jan,W032,303006890,Shivpurva,10,Kashi Balika Siksha Niketan,04-06-2019,Sigra,Dashashwamedh,Education
699035.8389,2800769.418,LM2502,10,10-Jan,W032,303006886,Shivpurva,10,Kashi Balika Siksha Niketan,01-06-2019,Sigra,Dashashwamedh,Education
698823.6187,2800707.159,LM2503,16,16-Jan,W032,303011623,Shivpurva,21,Gangeshwad Nursery,03-06-2019,Sigra,Dashashwamedh,Commercial / Non-Residential
699336.6612,2800767.706,LM2504,10,10-Jan,W032,303007008,Shivpurva,10,R J H S Public School,01-06-2019,Sigra,Dashashwamedh,Education
699103.8341,2800798.401,LM2505,16,16-Jan,W032,303006955,Shivpurva,3,Temple,01-06-2019,Sigra,Dashashwamedh,Religious Structures
698831.6189,2800788.97,LM2506,16,16-Jan,W032,303006961,Shivpurva,3,Temple,03-06-2019,Sigra,Dashashwamedh,Religious Structures
699888.3678,2800805.685,LM2507,10,10-Jan,W032,303006991,Madhopur,10,Unique Academy School,01-06-2019,Sigra,Dashashwamedh,Education
700013.2931,2800778.749,LM2508,10,10-Jan,W032,303006874,Sigra,10,MH Smith Memorial School,29-05-2019,Sigra,Dashashwamedh,Education
699858.0616,2800815.53,LM2509,11,11-Feb,W032,303006996,Madhopur,21,City Hospital,01-06-2019,Sigra,Dashashwamedh,Hospital
699171.3978,2800832.704,LM2510,16,16-Jan,W032,303007027,Godowlia,3,Shri Kashi Vidhya Temple,10-05-2019,Sigra,Dashashwamedh,Religious Structures
699972.2886,2800844.744,LM2511,17,17-Feb,W032,303007094,Madhopur,8,Park,01-06-2019,Sigra,Dashashwamedh,Park/Garden
699066.8372,2800874.044,LM2512,16,16-Jan,W032,303007072,Shivpurva,3,Temple,01-06-2019,Sigra,Dashashwamedh,Religious Structures
700162.4433,2800846.016,LM2513,16,16-Apr,W032,303006984,Sigra,5,St.Paul Church Sigara,25-05-2019,Sigra,Dashashwamedh,Religious Structures
700088.2976,2800868.586,LM2514,6,06-Feb,W032,303007095,Sigra,21,Vinayak Kunj Appartment,25-05-2019,Sigra,Dashashwamedh,Religious Structures
699216.9614,2800898.467,LM2515,10,10-Jan,W032,303007108,Shivpurva,10,Sun Rise School,03-06-2019,Sigra,Dashashwamedh,Education
698975.4148,2800905.131,LM2516,16,16-Jan,W032,303007097,Shivpurva,3,Temple,03-06-2019,Sigra,Dashashwamedh,Religious Structures
700090.4121,2800906.819,LM2517,6,06-Feb,W032,303007095,Sigra,21,Vinayak Kunj Appartment,25-05-2019,Sigra,Dashashwamedh,Religious Structures
700037.9169,2800950.37,LM2518,15,15-Feb,W032,303007152,Sigra,21,Central Bank,25-05-2019,Sigra,Dashashwamedh,Bank
699981.5125,2800972.579,LM2519,11,11-Feb,W032,303008808,Madhopur,21,Shubham Banaras Hospital,01-06-2019,Sigra,Dashashwamedh,Hospital
699498.3833,2800920.468,LM2520,33,33-19,W032,303007089,Shivpurva,21,Talab,04-06-2019,Sigra,Dashashwamedh,Ponds/Kunds//Lake
699503.2818,2801040.198,LM2521,10,10-Jan,W032,303008820,Shivpurva,10,Varanasi Central School,04-06-2019,Sigra,Dashashwamedh,Education
699025.9614,2801053.988,LM2522,16,16-Jan,W032,303007266,Shivpurva,3,Temple,01-06-2019,Sigra,Dashashwamedh,Religious Structures
